instance_path,m,n,seed,exact_sol,exact_time,u1_sol,u2_sol,h_rho1_sol,h_rho2_sol,h_rho2_time
dataset_D1/m_12_n_04_seed_00.txt,12,4,0,1276,0.111068,2971,1440,1331,1280,0.0476142
dataset_D1/m_12_n_04_seed_01.txt,12,4,1,1145,0.0617611,2226,1247,1250,1160,0.0235642
dataset_D1/m_12_n_04_seed_02.txt,12,4,2,1060,0.0427988,2577,1270,1097,1060,0.0397533
dataset_D1/m_12_n_04_seed_03.txt,12,4,3,1215,0.0536923,2938,1281,1295,1215,0.0280846
dataset_D1/m_12_n_04_seed_04.txt,12,4,4,1340,0.0451451,3107,1400,1369,1341,0.0439273
dataset_D1/m_12_n_04_seed_05.txt,12,4,5,1084,0.109852,2637,1228,1136,1085,0.0456766
dataset_D1/m_12_n_04_seed_06.txt,12,4,6,1188,0.0428964,2857,1250,1268,1188,0.0340279
dataset_D1/m_12_n_04_seed_07.txt,12,4,7,1258,0.0412665,2908,1324,1317,1260,0.0304237
dataset_D1/m_12_n_04_seed_08.txt,12,4,8,1066,0.0809983,2826,1172,1264,1066,0.0448513
dataset_D1/m_12_n_04_seed_09.txt,12,4,9,1354,0.0358864,2894,1436,1442,1355,0.0371967
dataset_D1/m_12_n_06_seed_00.txt,12,6,0,1455,0.991522,4171,1518,1624,1460,0.272881
dataset_D1/m_12_n_06_seed_01.txt,12,6,1,1460,0.576946,4204,1608,1548,1462,0.211607
dataset_D1/m_12_n_06_seed_02.txt,12,6,2,1611,1.44499,4261,1689,1713,1611,0.425304
dataset_D1/m_12_n_06_seed_03.txt,12,6,3,1497,0.730468,3956,1643,1745,1519,0.240446
dataset_D1/m_12_n_06_seed_04.txt,12,6,4,1587,0.760379,4267,1699,1713,1596,0.262539
dataset_D1/m_12_n_06_seed_05.txt,12,6,5,1425,0.776519,3679,1574,1660,1433,0.224104
dataset_D1/m_12_n_06_seed_06.txt,12,6,6,1571,0.421621,3930,1671,1803,1577,0.15164
dataset_D1/m_12_n_06_seed_07.txt,12,6,7,1448,0.753786,3741,1598,1718,1464,0.125389
dataset_D1/m_12_n_06_seed_08.txt,12,6,8,1531,0.517585,4129,1674,1671,1531,0.12567
dataset_D1/m_12_n_06_seed_09.txt,12,6,9,1679,0.674669,4309,1840,1903,1692,0.182058
dataset_D1/m_12_n_08_seed_00.txt,12,8,0,1994,1.15074,5699,2189,2270,2012,0.312118
dataset_D1/m_12_n_08_seed_01.txt,12,8,1,1936,2.55629,5580,2158,2155,1954,0.496846
dataset_D1/m_12_n_08_seed_02.txt,12,8,2,1788,1.64653,5375,2041,2006,1794,0.418855
dataset_D1/m_12_n_08_seed_03.txt,12,8,3,1829,1.29869,4910,2043,2074,1855,0.417122
dataset_D1/m_12_n_08_seed_04.txt,12,8,4,1852,1.64087,5756,2131,2298,1879,0.280908
dataset_D1/m_12_n_08_seed_05.txt,12,8,5,1924,2.20726,5764,2216,2240,1936,0.458944
dataset_D1/m_12_n_08_seed_06.txt,12,8,6,2043,1.2225,5746,2177,2188,2046,0.342036
dataset_D1/m_12_n_08_seed_07.txt,12,8,7,2004,1.63247,5307,2234,2288,2025,0.424481
dataset_D1/m_12_n_08_seed_08.txt,12,8,8,1938,1.58861,5966,2128,2135,1961,0.385297
dataset_D1/m_12_n_08_seed_09.txt,12,8,9,1837,1.03145,5170,2051,2067,1855,0.298888
dataset_D1/m_12_n_10_seed_00.txt,12,10,0,2366,1.97067,7064,2706,2784,2369,0.443253
dataset_D1/m_12_n_10_seed_01.txt,12,10,1,2305,4.00884,7257,2593,2514,2321,1.06312
dataset_D1/m_12_n_10_seed_02.txt,12,10,2,2222,3.35662,6878,2519,2528,2245,0.582762
dataset_D1/m_12_n_10_seed_03.txt,12,10,3,2217,2.8106,6741,2537,2697,2234,0.638659
dataset_D1/m_12_n_10_seed_04.txt,12,10,4,2090,5.79201,6711,2355,2355,2093,0.992433
dataset_D1/m_12_n_10_seed_05.txt,12,10,5,2484,2.34855,7012,2870,2885,2531,0.413294
dataset_D1/m_12_n_10_seed_06.txt,12,10,6,2179,1.94516,6112,2443,2392,2194,0.405864
dataset_D1/m_12_n_10_seed_07.txt,12,10,7,2315,2.02308,7046,2615,2667,2333,0.420371
dataset_D1/m_12_n_10_seed_08.txt,12,10,8,2418,2.43267,7119,2754,2701,2457,0.590498
dataset_D1/m_12_n_10_seed_09.txt,12,10,9,2078,4.62212,6659,2337,2204,2091,1.00617
dataset_D1/m_12_n_12_seed_00.txt,12,12,0,2658,4.23832,8487,3028,3138,2683,0.891758
dataset_D1/m_12_n_12_seed_01.txt,12,12,1,2480,6.43766,8665,2896,2949,2496,0.914135
dataset_D1/m_12_n_12_seed_02.txt,12,12,2,2688,5.79167,8575,3057,2990,2703,1.02886
dataset_D1/m_12_n_12_seed_03.txt,12,12,3,2532,9.38509,8132,2805,2853,2558,1.35069
dataset_D1/m_12_n_12_seed_04.txt,12,12,4,2676,3.2572,8636,3043,3045,2698,0.794296
dataset_D1/m_12_n_12_seed_05.txt,12,12,5,2519,11.7693,8357,2745,2809,2538,2.76899
dataset_D1/m_12_n_12_seed_06.txt,12,12,6,2714,4.53144,8457,3044,3151,2717,1.00376
dataset_D1/m_12_n_12_seed_07.txt,12,12,7,2850,3.571,8404,3239,3316,2878,0.741712
dataset_D1/m_12_n_12_seed_08.txt,12,12,8,2531,5.30738,8401,2860,2946,2547,0.656018
dataset_D1/m_12_n_12_seed_09.txt,12,12,9,2789,4.12617,8851,3298,3311,2801,0.595536
dataset_D1/m_12_n_14_seed_00.txt,12,14,0,2964,6.85783,9524,3309,3397,2988,1.71675
dataset_D1/m_12_n_14_seed_01.txt,12,14,1,2966,5.64582,9640,3347,3326,3024,1.05466
dataset_D1/m_12_n_14_seed_02.txt,12,14,2,3284,3.86796,9532,3634,3673,3292,0.853886
dataset_D1/m_12_n_14_seed_03.txt,12,14,3,2745,6.25017,8752,3138,3116,2775,1.61542
dataset_D1/m_12_n_14_seed_04.txt,12,14,4,3126,4.27994,9492,3681,3670,3147,0.861696
dataset_D1/m_12_n_14_seed_05.txt,12,14,5,2820,11.3213,10007,3181,3205,2833,1.86718
dataset_D1/m_12_n_14_seed_06.txt,12,14,6,3099,5.2365,9638,3624,3687,3115,1.02455
dataset_D1/m_12_n_14_seed_07.txt,12,14,7,3024,4.48532,9080,3502,3536,3044,0.771018
dataset_D1/m_12_n_14_seed_08.txt,12,14,8,3253,6.10945,10834,3604,3671,3263,1.51357
dataset_D1/m_12_n_14_seed_09.txt,12,14,9,2861,5.38596,9042,3306,3402,2875,1.33458
dataset_D1/m_12_n_16_seed_00.txt,12,16,0,3397,7.12327,11677,4009,3940,3418,1.3793
dataset_D1/m_12_n_16_seed_01.txt,12,16,1,3679,5.53976,11607,4178,4326,3686,0.965666
dataset_D1/m_12_n_16_seed_02.txt,12,16,2,3471,5.20535,10924,4017,4107,3504,0.922997
dataset_D1/m_12_n_16_seed_03.txt,12,16,3,3579,4.82275,10995,4220,4423,3594,1.02968
dataset_D1/m_12_n_16_seed_04.txt,12,16,4,3121,16.2408,11675,3537,3687,3222,2.60657
dataset_D1/m_12_n_16_seed_05.txt,12,16,5,3349,12.3745,11623,3810,3771,3355,2.52386
dataset_D1/m_12_n_16_seed_06.txt,12,16,6,3617,6.78254,11664,4156,4120,3644,0.833783
dataset_D1/m_12_n_16_seed_07.txt,12,16,7,3534,5.48625,11479,4170,4221,3631,0.877163
dataset_D1/m_12_n_16_seed_08.txt,12,16,8,3562,6.63092,11270,4002,4269,3566,1.10855
dataset_D1/m_12_n_16_seed_09.txt,12,16,9,3256,7.01243,10289,3739,3769,3298,1.84348
dataset_D1/m_12_n_18_seed_00.txt,12,18,0,3606,8.43578,12191,4279,4372,3631,1.17878
dataset_D1/m_12_n_18_seed_01.txt,12,18,1,4077,8.10432,12576,4528,4660,4107,1.57931
dataset_D1/m_12_n_18_seed_02.txt,12,18,2,3776,6.29523,12215,4373,4418,3802,1.17453
dataset_D1/m_12_n_18_seed_03.txt,12,18,3,3653,11.6922,12760,4029,4252,3728,2.96138
dataset_D1/m_12_n_18_seed_04.txt,12,18,4,3517,10.9403,12659,4107,4133,3554,1.14751
dataset_D1/m_12_n_18_seed_05.txt,12,18,5,3537,12.2546,12165,4187,4197,3544,1.76894
dataset_D1/m_12_n_18_seed_06.txt,12,18,6,3706,7.80146,12801,4356,4385,3834,1.44394
dataset_D1/m_12_n_18_seed_07.txt,12,18,7,3608,12.2097,12050,4174,4261,3661,1.76256
dataset_D1/m_12_n_18_seed_08.txt,12,18,8,3708,11.1134,12669,4303,4330,3734,1.76057
dataset_D1/m_12_n_18_seed_09.txt,12,18,9,3825,7.5429,12424,4475,4442,3849,1.36219
dataset_D1/m_12_n_20_seed_00.txt,12,20,0,3873,18.3906,13868,4276,4373,3943,1.84323
dataset_D1/m_12_n_20_seed_01.txt,12,20,1,4025,14.5663,13755,4592,4636,4061,2.69518
dataset_D1/m_12_n_20_seed_02.txt,12,20,2,4171,16.2092,13771,4755,5125,4288,1.32564
dataset_D1/m_12_n_20_seed_03.txt,12,20,3,4130,9.52472,14246,4860,4829,4198,1.27913
dataset_D1/m_12_n_20_seed_04.txt,12,20,4,3989,16.2769,14214,4635,4725,3998,2.21452
dataset_D1/m_12_n_20_seed_05.txt,12,20,5,3849,19.6184,14275,4178,4333,3902,3.96831
dataset_D1/m_12_n_20_seed_06.txt,12,20,6,4036,17.5208,14410,4388,4468,4059,4.29505
dataset_D1/m_12_n_20_seed_07.txt,12,20,7,4240,8.9514,13906,4940,5078,4296,1.7011
dataset_D1/m_12_n_20_seed_08.txt,12,20,8,3643,15.6911,12755,4264,4242,3713,2.88051
dataset_D1/m_12_n_20_seed_09.txt,12,20,9,3846,21.2881,13786,4298,4458,3892,2.44106
dataset_D1/m_12_n_22_seed_00.txt,12,22,0,4617,10.6098,15859,5245,5256,4646,1.69936
dataset_D1/m_12_n_22_seed_01.txt,12,22,1,4327,14.49,15231,5278,5246,4415,1.73385
dataset_D1/m_12_n_22_seed_02.txt,12,22,2,4721,15.4517,16053,5475,5631,4751,2.91356
dataset_D1/m_12_n_22_seed_03.txt,12,22,3,4522,8.92988,15231,5357,5311,4555,1.97743
dataset_D1/m_12_n_22_seed_04.txt,12,22,4,4186,23.8293,15206,4717,5032,4311,5.65924
dataset_D1/m_12_n_22_seed_05.txt,12,22,5,4885,7.97926,15877,5735,5679,4886,1.60365
dataset_D1/m_12_n_22_seed_06.txt,12,22,6,4783,6.52057,15438,5568,5756,4805,1.09183
dataset_D1/m_12_n_22_seed_07.txt,12,22,7,4678,10.97,15113,5543,5673,4694,1.80576
dataset_D1/m_12_n_22_seed_08.txt,12,22,8,4125,15.4524,14661,4701,4770,4168,4.47875
dataset_D1/m_12_n_22_seed_09.txt,12,22,9,4193,25.1005,15357,4794,4830,4285,3.95436
dataset_D1/m_12_n_24_seed_00.txt,12,24,0,4841,19.0805,17572,5607,5539,4868,3.27671
dataset_D1/m_12_n_24_seed_01.txt,12,24,1,4940,10.3108,16745,5780,5893,4950,2.01783
dataset_D1/m_12_n_24_seed_02.txt,12,24,2,4999,10.651,16967,5829,6219,5033,1.5624
dataset_D1/m_12_n_24_seed_03.txt,12,24,3,4776,14.2692,17202,5699,5871,4787,1.82255
dataset_D1/m_12_n_24_seed_04.txt,12,24,4,4452,22.0706,15811,5053,5029,4505,4.88773
dataset_D1/m_12_n_24_seed_05.txt,12,24,5,4817,12.4715,16584,5653,5617,4861,2.82677
dataset_D1/m_12_n_24_seed_06.txt,12,24,6,5174,10.7803,16919,6398,6363,5217,1.70362
dataset_D1/m_12_n_24_seed_07.txt,12,24,7,4859,12.5705,16806,5868,5899,4872,1.72185
dataset_D1/m_12_n_24_seed_08.txt,12,24,8,5056,9.68789,16824,6099,6048,5061,1.89649
dataset_D1/m_12_n_24_seed_09.txt,12,24,9,4734,15.1003,17231,5699,5880,4819,2.31907
dataset_D1/m_12_n_26_seed_00.txt,12,26,0,5185,29.44,19128,5849,6087,5229,5.87779
dataset_D1/m_12_n_26_seed_01.txt,12,26,1,5674,15.1261,19077,6587,6822,5698,2.69335
dataset_D1/m_12_n_26_seed_02.txt,12,26,2,5088,31.25,18612,5729,5732,5153,5.32608
dataset_D1/m_12_n_26_seed_03.txt,12,26,3,5533,11.9509,18706,6533,6511,5597,2.75604
dataset_D1/m_12_n_26_seed_04.txt,12,26,4,5474,14.6448,18604,6295,6515,5540,2.32041
dataset_D1/m_12_n_26_seed_05.txt,12,26,5,5407,11.6793,17792,6491,6560,5412,2.09692
dataset_D1/m_12_n_26_seed_06.txt,12,26,6,4718,36.878,18072,5344,5288,4765,5.1288
dataset_D1/m_12_n_26_seed_07.txt,12,26,7,5401,9.60392,18206,6481,6454,5425,1.91041
dataset_D1/m_12_n_26_seed_08.txt,12,26,8,5460,14.454,18363,6590,6397,5510,2.76018
dataset_D1/m_12_n_26_seed_09.txt,12,26,9,5743,9.53406,18931,6944,7032,5777,1.40651
dataset_D1/m_12_n_28_seed_00.txt,12,28,0,5758,13.0762,18979,6724,6583,5774,2.47526
dataset_D1/m_12_n_28_seed_01.txt,12,28,1,5799,16.7168,19663,6749,6844,5839,4.01768
dataset_D1/m_12_n_28_seed_02.txt,12,28,2,5919,12.5231,19544,7112,7112,6077,2.49047
dataset_D1/m_12_n_28_seed_03.txt,12,28,3,5550,19.8891,19412,6520,6627,5673,3.00434
dataset_D1/m_12_n_28_seed_04.txt,12,28,4,5693,19.2259,19918,6518,6757,5731,4.35998
dataset_D1/m_12_n_28_seed_05.txt,12,28,5,5328,28.4605,19586,6015,6426,5398,3.34057
dataset_D1/m_12_n_28_seed_06.txt,12,28,6,5418,27.1348,20410,6093,6149,5435,3.42716
dataset_D1/m_12_n_28_seed_07.txt,12,28,7,5502,18.6828,18913,6319,6475,5579,3.3533
dataset_D1/m_12_n_28_seed_08.txt,12,28,8,5946,11.8762,20068,6982,6781,5946,2.63178
dataset_D1/m_12_n_28_seed_09.txt,12,28,9,5623,19.4419,20064,6361,6537,5776,3.06643
dataset_D1/m_12_n_30_seed_00.txt,12,30,0,5985,20.7331,21425,6800,7020,6004,3.78442
dataset_D1/m_12_n_30_seed_01.txt,12,30,1,5960,20.3601,22331,6956,6776,6043,4.70746
dataset_D1/m_12_n_30_seed_02.txt,12,30,2,6035,18.7687,21003,7225,7459,6074,1.91035
dataset_D1/m_12_n_30_seed_03.txt,12,30,3,5885,16.7433,20628,6800,6828,5990,3.57515
dataset_D1/m_12_n_30_seed_04.txt,12,30,4,5848,16.7897,20509,7120,6746,5936,3.20423
dataset_D1/m_12_n_30_seed_05.txt,12,30,5,6320,15.6613,21256,7338,7532,6336,2.77979
dataset_D1/m_12_n_30_seed_06.txt,12,30,6,6114,15.6384,21050,7194,7247,6159,2.51171
dataset_D1/m_12_n_30_seed_07.txt,12,30,7,6138,17.0084,21062,6939,7065,6190,3.8446
dataset_D1/m_12_n_30_seed_08.txt,12,30,8,5997,16.5354,21017,7299,7372,6003,2.26281
dataset_D1/m_12_n_30_seed_09.txt,12,30,9,6267,14.6085,20774,6991,7265,6306,3.078
dataset_D1/m_13_n_04_seed_00.txt,13,4,0,1245,0.129498,3057,1380,1420,1258,0.0504457
dataset_D1/m_13_n_04_seed_01.txt,13,4,1,1183,0.14439,2897,1297,1243,1183,0.070843
dataset_D1/m_13_n_04_seed_02.txt,13,4,2,1148,0.18999,2836,1271,1301,1152,0.066159
dataset_D1/m_13_n_04_seed_03.txt,13,4,3,1193,0.191251,3058,1282,1226,1193,0.0778747
dataset_D1/m_13_n_04_seed_04.txt,13,4,4,1298,0.0886003,3191,1370,1378,1298,0.0654249
dataset_D1/m_13_n_04_seed_05.txt,13,4,5,1342,0.136863,3155,1461,1458,1342,0.0682039
dataset_D1/m_13_n_04_seed_06.txt,13,4,6,1164,0.0797909,2910,1283,1255,1167,0.0460073
dataset_D1/m_13_n_04_seed_07.txt,13,4,7,1222,0.0908909,3081,1349,1303,1222,0.0458233
dataset_D1/m_13_n_04_seed_08.txt,13,4,8,1025,0.129631,2609,1153,1234,1026,0.0470509
dataset_D1/m_13_n_04_seed_09.txt,13,4,9,1235,0.0852388,2782,1368,1287,1235,0.0452796
dataset_D1/m_13_n_06_seed_00.txt,13,6,0,1558,2.14196,4620,1725,1746,1563,0.415227
dataset_D1/m_13_n_06_seed_01.txt,13,6,1,1679,2.11056,5184,1797,1773,1682,0.666733
dataset_D1/m_13_n_06_seed_02.txt,13,6,2,1691,0.645283,4290,1861,1883,1694,0.21504
dataset_D1/m_13_n_06_seed_03.txt,13,6,3,1682,2.46141,4805,1835,1810,1689,0.592426
dataset_D1/m_13_n_06_seed_04.txt,13,6,4,1425,1.88754,4395,1553,1590,1434,0.582004
dataset_D1/m_13_n_06_seed_05.txt,13,6,5,1577,3.20868,4449,1709,1743,1585,0.604151
dataset_D1/m_13_n_06_seed_06.txt,13,6,6,1636,1.56408,4296,1804,1886,1636,0.409817
dataset_D1/m_13_n_06_seed_07.txt,13,6,7,1614,1.77352,4661,1779,1723,1621,0.375695
dataset_D1/m_13_n_06_seed_08.txt,13,6,8,1660,2.22476,4500,1747,1792,1663,0.595546
dataset_D1/m_13_n_06_seed_09.txt,13,6,9,1554,2.7234,4095,1671,1769,1558,0.578177
dataset_D1/m_13_n_08_seed_00.txt,13,8,0,1877,20.1852,6467,2010,2048,1901,2.93646
dataset_D1/m_13_n_08_seed_01.txt,13,8,1,1989,3.30632,5670,2281,2418,1997,0.520426
dataset_D1/m_13_n_08_seed_02.txt,13,8,2,1948,4.57808,5951,2210,2177,1962,0.634525
dataset_D1/m_13_n_08_seed_03.txt,13,8,3,1987,7.47775,6099,2274,2276,1995,1.49527
dataset_D1/m_13_n_08_seed_04.txt,13,8,4,2046,3.29158,5806,2250,2429,2058,0.928432
dataset_D1/m_13_n_08_seed_05.txt,13,8,5,1893,7.87027,5581,2080,2201,1902,1.97433
dataset_D1/m_13_n_08_seed_06.txt,13,8,6,2073,6.36756,6509,2299,2359,2086,0.88037
dataset_D1/m_13_n_08_seed_07.txt,13,8,7,1853,5.04853,5810,2124,2208,1865,1.15497
dataset_D1/m_13_n_08_seed_08.txt,13,8,8,2119,3.82613,6397,2385,2295,2139,0.996477
dataset_D1/m_13_n_08_seed_09.txt,13,8,9,2046,2.06892,5769,2262,2256,2054,0.397335
dataset_D1/m_13_n_10_seed_00.txt,13,10,0,2499,7.13083,7323,3026,2908,2535,1.41479
dataset_D1/m_13_n_10_seed_01.txt,13,10,1,2573,8.01707,7428,2923,2882,2582,1.5476
dataset_D1/m_13_n_10_seed_02.txt,13,10,2,2427,9.33146,7725,2719,2892,2454,0.920278
dataset_D1/m_13_n_10_seed_03.txt,13,10,3,2482,7.63625,7599,2788,2798,2505,1.97276
dataset_D1/m_13_n_10_seed_04.txt,13,10,4,2492,6.36712,7314,2813,2858,2506,1.22431
dataset_D1/m_13_n_10_seed_05.txt,13,10,5,2242,42.9165,8028,2436,2813,2254,8.38994
dataset_D1/m_13_n_10_seed_06.txt,13,10,6,2534,5.09903,7074,2996,2925,2574,1.06971
dataset_D1/m_13_n_10_seed_07.txt,13,10,7,2448,9.38798,7712,2729,2787,2479,1.24179
dataset_D1/m_13_n_10_seed_08.txt,13,10,8,2447,9.99646,7643,2765,2746,2481,1.91264
dataset_D1/m_13_n_10_seed_09.txt,13,10,9,2391,11.4032,7339,2705,2563,2408,2.38939
dataset_D1/m_13_n_12_seed_00.txt,13,12,0,2826,11.0056,9396,3171,3366,2845,1.60338
dataset_D1/m_13_n_12_seed_01.txt,13,12,1,2897,12.4933,9272,3239,3375,2919,3.11489
dataset_D1/m_13_n_12_seed_02.txt,13,12,2,2799,20.3107,9073,3230,3338,2817,1.28437
dataset_D1/m_13_n_12_seed_03.txt,13,12,3,2977,13.2987,9684,3357,3442,3011,2.16812
dataset_D1/m_13_n_12_seed_04.txt,13,12,4,2796,12.6869,8950,3139,3144,2802,2.29888
dataset_D1/m_13_n_12_seed_05.txt,13,12,5,2658,13.9326,8844,3079,3029,2690,1.534
dataset_D1/m_13_n_12_seed_06.txt,13,12,6,2807,12.2369,9293,3290,3302,2822,1.85225
dataset_D1/m_13_n_12_seed_07.txt,13,12,7,2758,19.5272,9291,3188,3166,2777,3.30033
dataset_D1/m_13_n_12_seed_08.txt,13,12,8,2856,9.40614,9677,3186,3263,2862,1.60191
dataset_D1/m_13_n_12_seed_09.txt,13,12,9,2897,27.5242,9935,3249,3331,2920,4.01268
dataset_D1/m_13_n_14_seed_00.txt,13,14,0,3120,31.8903,10878,3583,3515,3148,6.11973
dataset_D1/m_13_n_14_seed_01.txt,13,14,1,3023,30.7255,10795,3385,3395,3059,3.41436
dataset_D1/m_13_n_14_seed_02.txt,13,14,2,3074,22.5442,10589,3476,3352,3088,3.00412
dataset_D1/m_13_n_14_seed_03.txt,13,14,3,2938,21.2013,10559,3347,3359,2964,2.94939
dataset_D1/m_13_n_14_seed_04.txt,13,14,4,2992,22.8128,10771,3360,3385,3006,3.82397
dataset_D1/m_13_n_14_seed_05.txt,13,14,5,3138,12.4317,10164,3670,3610,3166,1.52458
dataset_D1/m_13_n_14_seed_06.txt,13,14,6,3200,19.8224,11047,3596,3623,3222,3.07201
dataset_D1/m_13_n_14_seed_07.txt,13,14,7,3046,17.4948,10715,3495,3612,3071,2.61173
dataset_D1/m_13_n_14_seed_08.txt,13,14,8,3206,19.6887,10341,3676,3953,3242,3.80788
dataset_D1/m_13_n_14_seed_09.txt,13,14,9,3217,24.9698,10961,3732,3923,3262,3.07118
dataset_D1/m_13_n_16_seed_00.txt,13,16,0,3597,28.4247,12470,4104,4322,3619,4.83004
dataset_D1/m_13_n_16_seed_01.txt,13,16,1,3595,16.9025,11907,4207,4439,3685,2.05467
dataset_D1/m_13_n_16_seed_02.txt,13,16,2,3821,17.1464,12525,4566,4534,3824,3.1723
dataset_D1/m_13_n_16_seed_03.txt,13,16,3,3506,34.3154,11644,3969,4142,3572,5.04495
dataset_D1/m_13_n_16_seed_04.txt,13,16,4,3304,42.311,12237,3739,3844,3323,3.39855
dataset_D1/m_13_n_16_seed_05.txt,13,16,5,3705,20.3657,12380,4320,4378,3736,2.97571
dataset_D1/m_13_n_16_seed_06.txt,13,16,6,3605,31.4687,11829,4103,4286,3667,2.05875
dataset_D1/m_13_n_16_seed_07.txt,13,16,7,3577,17.6441,11412,4150,4132,3589,1.91549
dataset_D1/m_13_n_16_seed_08.txt,13,16,8,3628,20.9999,12252,4154,4412,3710,3.51112
dataset_D1/m_13_n_16_seed_09.txt,13,16,9,3500,49.7235,12275,4035,4028,3530,6.06977
dataset_D1/m_13_n_18_seed_00.txt,13,18,0,3997,40.2156,13979,4662,4820,4040,6.12483
dataset_D1/m_13_n_18_seed_01.txt,13,18,1,3922,25.3073,13535,4686,4693,3967,2.04761
dataset_D1/m_13_n_18_seed_02.txt,13,18,2,3874,22.4229,12900,4571,4601,3892,3.54189
dataset_D1/m_13_n_18_seed_03.txt,13,18,3,4144,36.5483,13996,4698,4823,4185,5.50318
dataset_D1/m_13_n_18_seed_04.txt,13,18,4,3805,35.3284,13572,4422,4405,3851,3.88276
dataset_D1/m_13_n_18_seed_05.txt,13,18,5,3659,40.3775,13764,4134,4230,3696,5.78941
dataset_D1/m_13_n_18_seed_06.txt,13,18,6,3784,39.7037,13699,4483,4502,3800,3.76351
dataset_D1/m_13_n_18_seed_07.txt,13,18,7,3762,21.7311,13111,4392,4329,3791,4.3897
dataset_D1/m_13_n_18_seed_08.txt,13,18,8,3629,32.1571,13072,4302,4330,3670,3.20513
dataset_D1/m_13_n_18_seed_09.txt,13,18,9,3717,33.4295,13477,4075,4281,3771,4.80226
dataset_D1/m_13_n_20_seed_00.txt,13,20,0,4195,35.1562,15571,4882,5178,4217,3.08578
dataset_D1/m_13_n_20_seed_01.txt,13,20,1,4126,30.8439,14832,4829,4836,4225,3.99657
dataset_D1/m_13_n_20_seed_02.txt,13,20,2,4216,47.8356,15302,4687,4826,4292,6.04072
dataset_D1/m_13_n_20_seed_03.txt,13,20,3,4375,63.0242,15712,4931,4977,4398,8.04175
dataset_D1/m_13_n_20_seed_04.txt,13,20,4,4063,48.2716,15012,4697,4676,4090,5.05082
dataset_D1/m_13_n_20_seed_05.txt,13,20,5,3950,61.4797,14904,4507,4962,3981,7.06256
dataset_D1/m_13_n_20_seed_06.txt,13,20,6,4199,47.239,14898,4647,4864,4302,6.03958
dataset_D1/m_13_n_20_seed_07.txt,13,20,7,4164,71.9623,14819,4938,5027,4228,5.36891
dataset_D1/m_13_n_20_seed_08.txt,13,20,8,4586,18.5418,14826,5389,5482,4587,3.388
dataset_D1/m_13_n_20_seed_09.txt,13,20,9,3722,105.553,14767,4235,4205,3745,12.1792
dataset_D1/m_13_n_22_seed_00.txt,13,22,0,4341,77.0172,16601,5131,5170,4364,11.9992
dataset_D1/m_13_n_22_seed_01.txt,13,22,1,5013,23.2093,16933,6021,5897,5037,4.47567
dataset_D1/m_13_n_22_seed_02.txt,13,22,2,4684,24.7297,15822,5712,5781,4738,3.20845
dataset_D1/m_13_n_22_seed_03.txt,13,22,3,4965,36.9698,16812,6053,5970,5027,3.32103
dataset_D1/m_13_n_22_seed_04.txt,13,22,4,4505,53.3778,16310,5056,5143,4563,10.0763
dataset_D1/m_13_n_22_seed_05.txt,13,22,5,4650,43.5726,16628,5483,5465,4860,4.74689
dataset_D1/m_13_n_22_seed_06.txt,13,22,6,4612,42.001,16317,5435,5518,4641,5.46435
dataset_D1/m_13_n_22_seed_07.txt,13,22,7,5228,16.5958,16897,6002,5973,5250,2.92423
dataset_D1/m_13_n_22_seed_08.txt,13,22,8,4602,40.0178,16439,5426,5564,4615,4.49696
dataset_D1/m_13_n_22_seed_09.txt,13,22,9,4684,49.3137,16947,5258,5475,4731,8.90045
dataset_D1/m_13_n_24_seed_00.txt,13,24,0,4991,49.3622,18597,5898,6073,5060,8.92942
dataset_D1/m_13_n_24_seed_01.txt,13,24,1,4890,40.6911,18458,5466,5924,5032,7.25013
dataset_D1/m_13_n_24_seed_02.txt,13,24,2,5188,32.552,18361,6294,6214,5195,3.92668
dataset_D1/m_13_n_24_seed_03.txt,13,24,3,4953,45.732,18048,5964,5959,4985,7.33882
dataset_D1/m_13_n_24_seed_04.txt,13,24,4,5012,35.5017,17926,5995,5976,5118,5.69996
dataset_D1/m_13_n_24_seed_05.txt,13,24,5,5054,26.8892,17491,6032,6116,5171,4.50217
dataset_D1/m_13_n_24_seed_06.txt,13,24,6,5100,34.4149,18702,6060,6068,5143,5.79703
dataset_D1/m_13_n_24_seed_07.txt,13,24,7,5014,41.8859,17571,6046,5975,5205,4.52552
dataset_D1/m_13_n_24_seed_08.txt,13,24,8,5305,29.7534,18057,6276,6273,5313,4.64734
dataset_D1/m_13_n_24_seed_09.txt,13,24,9,5120,34.2657,18024,6110,6180,5173,4.10721
dataset_D1/m_13_n_26_seed_00.txt,13,26,0,5779,30.1143,19049,6763,6858,5934,5.88539
dataset_D1/m_13_n_26_seed_01.txt,13,26,1,5241,61.4969,19455,5915,5973,5288,8.22542
dataset_D1/m_13_n_26_seed_02.txt,13,26,2,5785,29.5859,19808,7204,7195,5870,3.03462
dataset_D1/m_13_n_26_seed_03.txt,13,26,3,5252,61.6484,18916,6189,6418,5296,5.28143
dataset_D1/m_13_n_26_seed_04.txt,13,26,4,5746,32.208,20707,6691,6880,5854,5.42323
dataset_D1/m_13_n_26_seed_05.txt,13,26,5,5503,39.8522,19506,6389,6664,5602,6.97955
dataset_D1/m_13_n_26_seed_06.txt,13,26,6,5569,25.2675,19459,6860,6510,5706,5.00087
