instance_path,tr,pr,m,n,seed,exact_sol,exact_time,u1_sol,u2_sol,h_rho1_sol,h_rho2_sol,h_rho2_time
dataset_D2/tr_10_pr_60/m_12_n_30_seed_05.txt,10,60,12,30,5,3172,56.6348,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_06.txt,10,60,12,30,6,3097,106.501,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_07.txt,10,60,12,30,7,3125,67.8446,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_08.txt,10,60,12,30,8,3168,46.2694,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_09.txt,10,60,12,30,9,3197,86.7109,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_10.txt,10,60,12,30,10,3315,39.5547,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_11.txt,10,60,12,30,11,3124,75.4679,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_12.txt,10,60,12,30,12,3232,37.2108,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_13.txt,10,60,12,30,13,3143,77.7883,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_14.txt,10,60,12,30,14,3102,96.3929,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_15.txt,10,60,12,30,15,3074,45.6914,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_16.txt,10,60,12,30,16,3306,32.4648,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_17.txt,10,60,12,30,17,3185,38.6838,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_18.txt,10,60,12,30,18,3292,34.0705,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_19.txt,10,60,12,30,19,3193,55.0756,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_20.txt,10,60,12,30,20,3116,77.7003,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_21.txt,10,60,12,30,21,3343,35.4999,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_22.txt,10,60,12,30,22,3127,53.2408,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_23.txt,10,60,12,30,23,3120,66.9285,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_24.txt,10,60,12,30,24,3203,57.6337,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_25.txt,10,60,12,30,25,3253,58.8366,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_26.txt,10,60,12,30,26,3233,51.4884,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_27.txt,10,60,12,30,27,3241,42.7339,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_28.txt,10,60,12,30,28,3300,37.0671,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_29.txt,10,60,12,30,29,3179,50.9649,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_30.txt,10,60,12,30,30,3059,64.1654,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_31.txt,10,60,12,30,31,3047,99.3849,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_32.txt,10,60,12,30,32,3194,39.8508,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_33.txt,10,60,12,30,33,3125,59.5587,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_34.txt,10,60,12,30,34,3357,38.016,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_35.txt,10,60,12,30,35,2958,154.314,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_36.txt,10,60,12,30,36,3204,51.5859,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_37.txt,10,60,12,30,37,3155,80.5225,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_38.txt,10,60,12,30,38,3316,35.6276,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_39.txt,10,60,12,30,39,3187,43.9385,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_40.txt,10,60,12,30,40,3037,58.5206,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_41.txt,10,60,12,30,41,3043,49.8667,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_42.txt,10,60,12,30,42,3052,83.2039,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_43.txt,10,60,12,30,43,2944,59.63,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_44.txt,10,60,12,30,44,3087,82.1907,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_45.txt,10,60,12,30,45,2925,208.663,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_46.txt,10,60,12,30,46,3070,47.304,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_47.txt,10,60,12,30,47,3008,201.829,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_48.txt,10,60,12,30,48,3097,50.3359,,,,,
dataset_D2/tr_10_pr_60/m_12_n_30_seed_49.txt,10,60,12,30,49,3185,50.7974,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_00.txt,25,100,12,10,0,2239,3.57183,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_01.txt,25,100,12,10,1,2038,4.51388,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_02.txt,25,100,12,10,2,2312,1.69998,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_03.txt,25,100,12,10,3,2323,4.28586,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_04.txt,25,100,12,10,4,2191,2.55156,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_05.txt,25,100,12,10,5,2465,2.72237,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_06.txt,25,100,12,10,6,2178,3.99985,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_07.txt,25,100,12,10,7,2158,4.42337,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_08.txt,25,100,12,10,8,2230,4.32215,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_09.txt,25,100,12,10,9,2271,2.77697,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_10.txt,25,100,12,10,10,2195,14.9116,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_11.txt,25,100,12,10,11,2288,2.82945,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_12.txt,25,100,12,10,12,2270,4.55889,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_13.txt,25,100,12,10,13,2383,2.18437,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_14.txt,25,100,12,10,14,2294,4.46782,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_15.txt,25,100,12,10,15,2363,2.92704,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_16.txt,25,100,12,10,16,2316,2.58678,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_17.txt,25,100,12,10,17,2134,3.26093,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_18.txt,25,100,12,10,18,2309,4.87727,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_19.txt,25,100,12,10,19,2317,2.61247,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_20.txt,25,100,12,10,20,2199,3.94949,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_21.txt,25,100,12,10,21,2280,2.09134,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_22.txt,25,100,12,10,22,2242,3.76564,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_23.txt,25,100,12,10,23,2334,3.84083,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_24.txt,25,100,12,10,24,2129,7.01069,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_25.txt,25,100,12,10,25,2181,9.69076,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_26.txt,25,100,12,10,26,2144,3.72304,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_27.txt,25,100,12,10,27,2275,4.86935,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_28.txt,25,100,12,10,28,2174,3.34405,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_29.txt,25,100,12,10,29,2414,2.71833,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_30.txt,25,100,12,10,30,2292,3.1939,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_31.txt,25,100,12,10,31,2057,4.29928,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_32.txt,25,100,12,10,32,2204,2.63943,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_33.txt,25,100,12,10,33,2468,1.9488,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_34.txt,25,100,12,10,34,2168,4.82789,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_35.txt,25,100,12,10,35,2201,6.52464,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_36.txt,25,100,12,10,36,2329,4.80453,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_37.txt,25,100,12,10,37,2107,6.07836,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_38.txt,25,100,12,10,38,2307,4.57471,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_39.txt,25,100,12,10,39,2326,3.60045,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_40.txt,25,100,12,10,40,2333,2.78819,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_41.txt,25,100,12,10,41,2194,3.7026,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_42.txt,25,100,12,10,42,2313,1.88427,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_43.txt,25,100,12,10,43,2346,3.39512,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_44.txt,25,100,12,10,44,2133,6.3335,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_45.txt,25,100,12,10,45,2243,2.87881,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_46.txt,25,100,12,10,46,2334,2.65556,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_47.txt,25,100,12,10,47,2335,3.24334,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_48.txt,25,100,12,10,48,2293,2.6068,,,,,
dataset_D2/tr_25_pr_100/m_12_n_10_seed_49.txt,25,100,12,10,49,2154,4.88387,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_00.txt,25,100,12,20,0,4321,9.84263,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_01.txt,25,100,12,20,1,4355,7.89266,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_02.txt,25,100,12,20,2,4243,9.04225,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_03.txt,25,100,12,20,3,4089,15.9199,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_04.txt,25,100,12,20,4,3892,13.964,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_05.txt,25,100,12,20,5,4014,10.8226,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_06.txt,25,100,12,20,6,4295,5.6797,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_07.txt,25,100,12,20,7,4237,9.99875,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_08.txt,25,100,12,20,8,3932,14.915,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_09.txt,25,100,12,20,9,4033,8.04622,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_10.txt,25,100,12,20,10,4162,12.0997,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_11.txt,25,100,12,20,11,4217,9.96869,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_12.txt,25,100,12,20,12,4064,7.99718,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_13.txt,25,100,12,20,13,4073,17.4347,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_14.txt,25,100,12,20,14,4030,13.2763,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_15.txt,25,100,12,20,15,4223,8.26717,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_16.txt,25,100,12,20,16,4066,14.6446,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_17.txt,25,100,12,20,17,4487,11.7816,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_18.txt,25,100,12,20,18,4348,7.83197,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_19.txt,25,100,12,20,19,3854,22.1409,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_20.txt,25,100,12,20,20,4123,8.56616,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_21.txt,25,100,12,20,21,4314,12.1687,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_22.txt,25,100,12,20,22,3960,11.0652,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_23.txt,25,100,12,20,23,4108,6.64455,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_24.txt,25,100,12,20,24,4100,13.6615,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_25.txt,25,100,12,20,25,4111,10.3426,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_26.txt,25,100,12,20,26,3895,18.5669,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_27.txt,25,100,12,20,27,4202,11.6155,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_28.txt,25,100,12,20,28,4273,8.18665,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_29.txt,25,100,12,20,29,4236,7.90883,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_30.txt,25,100,12,20,30,4268,8.57219,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_31.txt,25,100,12,20,31,4397,8.43398,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_32.txt,25,100,12,20,32,4094,11.7729,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_33.txt,25,100,12,20,33,4228,9.24637,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_34.txt,25,100,12,20,34,4082,12.1467,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_35.txt,25,100,12,20,35,4165,18.3283,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_36.txt,25,100,12,20,36,4103,10.9569,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_37.txt,25,100,12,20,37,4003,18.1402,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_38.txt,25,100,12,20,38,4006,11.7332,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_39.txt,25,100,12,20,39,4235,8.82368,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_40.txt,25,100,12,20,40,3638,20.3883,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_41.txt,25,100,12,20,41,4112,9.20827,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_42.txt,25,100,12,20,42,3888,10.0167,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_43.txt,25,100,12,20,43,3810,21.9802,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_44.txt,25,100,12,20,44,4176,7.85582,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_45.txt,25,100,12,20,45,4178,19.5054,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_46.txt,25,100,12,20,46,4106,26.4432,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_47.txt,25,100,12,20,47,3788,16.7145,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_48.txt,25,100,12,20,48,3869,15.3049,,,,,
dataset_D2/tr_25_pr_100/m_12_n_20_seed_49.txt,25,100,12,20,49,4185,8.75747,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_00.txt,25,100,12,30,0,5568,39.5415,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_01.txt,25,100,12,30,1,5827,15.6415,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_02.txt,25,100,12,30,2,6008,20.0005,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_03.txt,25,100,12,30,3,5819,20.2911,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_04.txt,25,100,12,30,4,5940,23.8388,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_05.txt,25,100,12,30,5,6250,14.7467,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_06.txt,25,100,12,30,6,5890,15.5975,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_07.txt,25,100,12,30,7,5872,16.27,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_08.txt,25,100,12,30,8,6260,13.5291,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_09.txt,25,100,12,30,9,5757,17.3412,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_10.txt,25,100,12,30,10,5405,27.6526,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_11.txt,25,100,12,30,11,5553,44.7447,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_12.txt,25,100,12,30,12,5844,28.0162,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_13.txt,25,100,12,30,13,6013,14.114,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_14.txt,25,100,12,30,14,6237,20.1743,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_15.txt,25,100,12,30,15,6201,16.0345,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_16.txt,25,100,12,30,16,6063,16.3017,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_17.txt,25,100,12,30,17,6034,14.039,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_18.txt,25,100,12,30,18,5734,24.491,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_19.txt,25,100,12,30,19,6271,12.0413,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_20.txt,25,100,12,30,20,5564,24.675,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_21.txt,25,100,12,30,21,5916,13.7257,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_22.txt,25,100,12,30,22,5891,25.1659,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_23.txt,25,100,12,30,23,5913,19.5538,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_24.txt,25,100,12,30,24,6503,11.9196,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_25.txt,25,100,12,30,25,6397,13.1059,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_26.txt,25,100,12,30,26,6054,18.8573,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_27.txt,25,100,12,30,27,6414,9.66712,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_28.txt,25,100,12,30,28,6418,13.2941,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_29.txt,25,100,12,30,29,5870,18.817,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_30.txt,25,100,12,30,30,6508,15.0995,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_31.txt,25,100,12,30,31,5952,17.0888,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_32.txt,25,100,12,30,32,5697,29.1371,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_33.txt,25,100,12,30,33,5999,27.8606,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_34.txt,25,100,12,30,34,6016,13.3478,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_35.txt,25,100,12,30,35,5986,15.6345,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_36.txt,25,100,12,30,36,6123,19.6407,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_37.txt,25,100,12,30,37,6227,16.3178,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_38.txt,25,100,12,30,38,6391,11.0128,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_39.txt,25,100,12,30,39,6300,21.8796,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_40.txt,25,100,12,30,40,6139,15.4295,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_41.txt,25,100,12,30,41,5673,18.6789,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_42.txt,25,100,12,30,42,6192,28.6949,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_43.txt,25,100,12,30,43,5977,16.8308,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_44.txt,25,100,12,30,44,6047,21.7669,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_45.txt,25,100,12,30,45,6077,26.2625,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_46.txt,25,100,12,30,46,5647,29.7477,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_47.txt,25,100,12,30,47,5835,35.9618,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_48.txt,25,100,12,30,48,6118,13.305,,,,,
dataset_D2/tr_25_pr_100/m_12_n_30_seed_49.txt,25,100,12,30,49,5966,23.3297,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_00.txt,25,125,12,10,0,2337,5.98965,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_01.txt,25,125,12,10,1,2242,7.027,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_02.txt,25,125,12,10,2,2629,9.67858,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_03.txt,25,125,12,10,3,2566,12.6121,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_04.txt,25,125,12,10,4,2532,5.1054,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_05.txt,25,125,12,10,5,2609,4.92087,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_06.txt,25,125,12,10,6,2658,8.97654,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_07.txt,25,125,12,10,7,2698,3.26187,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_08.txt,25,125,12,10,8,2287,24.6881,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_09.txt,25,125,12,10,9,2319,11.3819,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_10.txt,25,125,12,10,10,2452,8.95889,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_11.txt,25,125,12,10,11,2580,3.78698,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_12.txt,25,125,12,10,12,2350,11.7764,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_13.txt,25,125,12,10,13,2384,11.9047,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_14.txt,25,125,12,10,14,2389,13.6721,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_15.txt,25,125,12,10,15,2464,7.30148,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_16.txt,25,125,12,10,16,2462,9.46122,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_17.txt,25,125,12,10,17,2529,5.15427,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_18.txt,25,125,12,10,18,2501,23.3308,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_19.txt,25,125,12,10,19,2616,5.39099,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_20.txt,25,125,12,10,20,2599,6.51212,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_21.txt,25,125,12,10,21,2351,27.7235,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_22.txt,25,125,12,10,22,2471,7.83552,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_23.txt,25,125,12,10,23,2700,8.36001,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_24.txt,25,125,12,10,24,2541,13.2683,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_25.txt,25,125,12,10,25,2448,24.3292,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_26.txt,25,125,12,10,26,2537,21.2875,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_27.txt,25,125,12,10,27,2544,11.1359,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_28.txt,25,125,12,10,28,2562,5.64289,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_29.txt,25,125,12,10,29,2407,11.1096,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_30.txt,25,125,12,10,30,2667,11.9432,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_31.txt,25,125,12,10,31,2515,12.9796,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_32.txt,25,125,12,10,32,2536,4.7709,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_33.txt,25,125,12,10,33,2562,11.6941,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_34.txt,25,125,12,10,34,2639,3.75417,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_35.txt,25,125,12,10,35,2358,9.76545,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_36.txt,25,125,12,10,36,2329,5.80948,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_37.txt,25,125,12,10,37,2483,5.88015,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_38.txt,25,125,12,10,38,2590,7.57543,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_39.txt,25,125,12,10,39,2399,16.1999,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_40.txt,25,125,12,10,40,2227,24.1715,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_41.txt,25,125,12,10,41,2515,6.20997,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_42.txt,25,125,12,10,42,2512,6.10064,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_43.txt,25,125,12,10,43,2530,22.0463,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_44.txt,25,125,12,10,44,2453,10.7105,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_45.txt,25,125,12,10,45,2508,11.8138,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_46.txt,25,125,12,10,46,2529,6.85201,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_47.txt,25,125,12,10,47,2275,30.8044,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_48.txt,25,125,12,10,48,2721,13.1929,,,,,
dataset_D2/tr_25_pr_125/m_12_n_10_seed_49.txt,25,125,12,10,49,2391,7.63978,,,,,
dataset_D2/tr_25_pr_125/m_12_n_20_seed_00.txt,25,125,12,20,0,4491,25.3863,,,,,
dataset_D2/tr_25_pr_125/m_12_n_20_seed_01.txt,25,125,12,20,1,4564,23.7927,,,,,
dataset_D2/tr_25_pr_125/m_12_n_20_seed_02.txt,25,125,12,20,2,4461,28.6058,,,,,
dataset_D2/tr_25_pr_125/m_12_n_20_seed_03.txt,25,125,12,20,3,4580,31.7833,,,,,
